"title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","treatment_protocol_ch1","growth_protocol_ch1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_institute","contact_address","contact_city","contact_state","contact_zip.postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","diet.ch1","gender.ch1","strain.ch1","tissue.ch1"
"GSM2462958","Liver_Liverl _CL diet_Astaxanthin_rep1","GSM2462958","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% astaxanthin for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Astaxanthin","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% astaxanthin","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462958/suppl/GSM2462958_CL691.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462958/suppl/GSM2462958_CL691.CHP.gz","45101","CL diet containing Astaxanthin","male","C56BL/6J","liver"
"GSM2462959","Liver_Liverl _CL diet_Astaxanthin_rep2","GSM2462959","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% astaxanthin for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Astaxanthin","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% astaxanthin","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462959/suppl/GSM2462959_CL692.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462959/suppl/GSM2462959_CL692.CHP.gz","45101","CL diet containing Astaxanthin","male","C56BL/6J","liver"
"GSM2462960","Liver_Liverl _CL diet_Astaxanthin_rep3","GSM2462960","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% astaxanthin for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Astaxanthin","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% astaxanthin","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462960/suppl/GSM2462960_CL694.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462960/suppl/GSM2462960_CL694.CHP.gz","45101","CL diet containing Astaxanthin","male","C56BL/6J","liver"
"GSM2462961","Liver_Liverl _CL diet_Astaxanthin_rep4","GSM2462961","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% astaxanthin for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Astaxanthin","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% astaxanthin","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462961/suppl/GSM2462961_CL695.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462961/suppl/GSM2462961_CL695.CHP.gz","45101","CL diet containing Astaxanthin","male","C56BL/6J","liver"
"GSM2462962","Liver_Liverl _CL diet_Astaxanthin_rep5","GSM2462962","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% astaxanthin for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Astaxanthin","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% astaxanthin","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462962/suppl/GSM2462962_CL696.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462962/suppl/GSM2462962_CL696.CHP.gz","45101","CL diet containing Astaxanthin","male","C56BL/6J","liver"
"GSM2462963","Liver_Liverl _CL diet_Vitamin E_rep1","GSM2462963","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% vitamin E for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Vitamin E","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% vitamin E","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462963/suppl/GSM2462963_CL699.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462963/suppl/GSM2462963_CL699.CHP.gz","45101","CL diet containing Vitamin E","male","C56BL/6J","liver"
"GSM2462964","Liver_Liverl _CL diet_Vitamin E_rep2","GSM2462964","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% vitamin E for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Vitamin E","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% vitamin E","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462964/suppl/GSM2462964_CL700.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462964/suppl/GSM2462964_CL700.CHP.gz","45101","CL diet containing Vitamin E","male","C56BL/6J","liver"
"GSM2462965","Liver_Liverl _CL diet_Vitamin E_rep3","GSM2462965","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% vitamin E for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Vitamin E","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% vitamin E","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462965/suppl/GSM2462965_CL701.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462965/suppl/GSM2462965_CL701.CHP.gz","45101","CL diet containing Vitamin E","male","C56BL/6J","liver"
"GSM2462966","Liver_Liverl _CL diet_Vitamin E_rep4","GSM2462966","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% vitamin E for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Vitamin E","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% vitamin E","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462966/suppl/GSM2462966_CL702.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462966/suppl/GSM2462966_CL702.CHP.gz","45101","CL diet containing Vitamin E","male","C56BL/6J","liver"
"GSM2462967","Liver_Liverl _CL diet_Vitamin E_rep5","GSM2462967","Public on Mar 21 2017","Jan 18 2017","Mar 21 2017","RNA","1","liver, fed CL diet containing 0.02% vitamin E for 12 weeks","Mus musculus","gender: male","strain: C56BL/6J","tissue: liver","diet: CL diet containing Vitamin E","7-week-old C57BL/6J male mice were fed NC (CRF-1) or CL diet (60% calories from fat, 1.25% cholesterol, and 0.5% sodium cholate), CL diet containing 0.02% astaxanthin, or CL diet containing 0.02% vitamin E for 12 weeks.","Mice were maintained on a 12/12-h light/dark cycle and were given free access to food and water.","total RNA","The liver tissues were collected after 2-h fasting and snap-frozen in liquid nitrogen.  Total RNA was isolated from frozen liver samples using a GenElute Mammalian Total RNA Miniprep Kit (Sigma-Aldrich Japan, Tokyo, Japan) according to the manufacturer’s instructions.","biotin","The fragmented biotin-labeled aRNA was synthesized from the total RNA of each mouse using the GeneChip® 3′ IVT Express Kit (Affymetrix Japan KK, Tokyo, Japan).","10090","Fragmented cRNA were hybridized to an array (Mouse Genome 430 2.0 array, Affymetrix) at 45°C for 16 h.","After hybridization, the gene chips were washed and stained using a GeneChip Fluidics Station 450 (Affymetrix) and then scanned (GeneChip Scanner; Affymetrix) with the GeneChip Operation Software Ver. 1.4 (Affymetrix).","Gene expression data from the liver after 12 week feeding of CL diet containing 0.02% vitamin E","Data analysis was performed with a GeneChip Operating Software (Ver. 1.4) using Affymetrix default analysis settings and global scaling as normalization method.","GPL1261","Masuko,,Kobori","kobori@affrc.go.jp","Food Research Institute, National Agriculture and Food Research Organization","2-1-13 Kannondai","Tsukuba","Ibaraki","305-8642","Japan","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462967/suppl/GSM2462967_CL704.CEL.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2462nnn/GSM2462967/suppl/GSM2462967_CL704.CHP.gz","45101","CL diet containing Vitamin E","male","C56BL/6J","liver"
